FromNode,ToNode,Distance_Meters,Time_Seconds
739.0,906.0,124848.42,4993.94
906.0,739.0,124848.42,4993.94
739.0,831.0,147100.84,5884.03
831.0,739.0,147100.84,5884.03
763.0,780.0,62435.69,2497.43
780.0,763.0,62435.69,2497.43
763.0,770.0,161897.39,6475.9
770.0,763.0,161897.39,6475.9
763.0,983.0,108737.13,4893.17
983.0,763.0,108737.13,4893.17
906.0,747.0,33167.02,1326.68
747.0,906.0,33167.02,1326.68
906.0,756.0,97541.13,3901.65
756.0,906.0,97541.13,3901.65
831.0,889.0,32931.02,1317.24
889.0,831.0,32931.02,1317.24
831.0,915.0,77208.1,3088.32
915.0,831.0,77208.1,3088.32
907.0,768.0,28410.92,1136.44
768.0,907.0,28410.92,1136.44
907.0,814.0,25949.2,1167.71
814.0,907.0,25949.2,1167.71
814.0,788.0,54107.02,2164.28
788.0,814.0,54107.02,2164.28
814.0,992.0,25153.34,1131.9
992.0,814.0,25153.34,1131.9
788.0,769.0,199981.65,7999.27
769.0,788.0,199981.65,7999.27
788.0,992.0,48176.32,1927.05
992.0,788.0,48176.32,1927.05
788.0,930.0,68967.04,2758.68
930.0,788.0,68967.04,2758.68
788.0,1038.0,38669.66,1546.79
1038.0,788.0,38669.66,1546.79
788.0,826.0,129506.81,5180.27
826.0,788.0,129506.81,5180.27
3505.0,3480.0,81712.14,3268.49
3480.0,3505.0,81712.14,3268.49
3505.0,3733.0,34465.85,1378.63
3733.0,3505.0,34465.85,1378.63
3505.0,3508.0,122753.44,4910.14
3508.0,3505.0,122753.44,4910.14
853.0,808.0,236172.13,9446.89
808.0,853.0,236172.13,9446.89
853.0,3733.0,73268.26,3297.07
3733.0,853.0,73268.26,3297.07
917.0,885.0,33138.81,1325.55
885.0,917.0,33138.81,1325.55
745.0,955.0,114105.17,4564.21
955.0,745.0,114105.17,4564.21
955.0,826.0,77076.6,3083.06
826.0,955.0,77076.6,3083.06
955.0,1034.0,68880.15,2755.21
1034.0,955.0,68880.15,2755.21
955.0,3844.0,36191.56,1628.62
3844.0,955.0,36191.56,1628.62
746.0,925.0,42335.94,1693.44
925.0,746.0,42335.94,1693.44
747.0,808.0,59217.43,2368.7
808.0,747.0,59217.43,2368.7
747.0,756.0,49754.39,2238.95
756.0,747.0,49754.39,2238.95
747.0,983.0,91390.11,4112.55
983.0,747.0,91390.11,4112.55
808.0,3515.0,225222.15,9008.89
3515.0,808.0,225222.15,9008.89
808.0,756.0,63159.3,2842.17
756.0,808.0,63159.3,2842.17
856.0,780.0,156672.62,6266.9
780.0,856.0,156672.62,6266.9
856.0,983.0,67472.4,2698.9
983.0,856.0,67472.4,2698.9
752.0,796.0,40530.97,1621.24
796.0,752.0,40530.97,1621.24
752.0,1041.0,59297.18,2371.89
1041.0,752.0,59297.18,2371.89
752.0,3550.0,85600.91,3424.04
3550.0,752.0,85600.91,3424.04
752.0,799.0,31158.15,1246.33
799.0,752.0,31158.15,1246.33
752.0,886.0,98734.98,3949.4
886.0,752.0,98734.98,3949.4
752.0,3527.0,240249.63,9609.99
3527.0,752.0,240249.63,9609.99
796.0,3525.0,30447.26,1217.89
3525.0,796.0,30447.26,1217.89
796.0,3642.0,67178.4,3023.03
3642.0,796.0,67178.4,3023.03
796.0,1041.0,65217.67,2934.8
1041.0,796.0,65217.67,2934.8
1041.0,886.0,39858.99,1594.36
886.0,1041.0,39858.99,1594.36
1041.0,1025.0,33236.82,1495.66
1025.0,1041.0,33236.82,1495.66
1041.0,825.0,29283.04,1317.74
825.0,1041.0,29283.04,1317.74
1025.0,3548.0,75283.3,3387.75
3548.0,1025.0,75283.3,3387.75
3550.0,3480.0,35316.99,1412.68
3480.0,3550.0,35316.99,1412.68
3550.0,3769.0,54160.96,2437.24
3769.0,3550.0,54160.96,2437.24
3550.0,3525.0,75203.22,3384.14
3525.0,3550.0,75203.22,3384.14
3550.0,799.0,43477.7,1956.5
799.0,3550.0,43477.7,1956.5
799.0,825.0,35018.36,1400.73
825.0,799.0,35018.36,1400.73
799.0,885.0,22747.31,1023.63
885.0,799.0,22747.31,1023.63
3527.0,3642.0,29190.55,1167.62
3642.0,3527.0,29190.55,1167.62
3527.0,3588.0,24556.42,982.26
3588.0,3527.0,24556.42,982.26
3527.0,3541.0,93128.73,3725.15
3541.0,3527.0,93128.73,3725.15
3527.0,3528.0,50447.55,2017.9
3528.0,3527.0,50447.55,2017.9
3527.0,3781.0,31076.32,1243.05
3781.0,3527.0,31076.32,1243.05
823.0,851.0,37053.48,1667.41
851.0,823.0,37053.48,1667.41
891.0,836.0,59424.32,2376.97
836.0,891.0,59424.32,2376.97
891.0,861.0,62651.23,2506.05
861.0,891.0,62651.23,2506.05
836.0,798.0,88684.2,3547.37
798.0,836.0,88684.2,3547.37
836.0,892.0,44250.27,1770.01
892.0,836.0,44250.27,1770.01
836.0,861.0,61083.77,2443.35
861.0,836.0,61083.77,2443.35
1007.0,780.0,74214.64,2968.59
780.0,1007.0,74214.64,2968.59
756.0,962.0,54871.41,2194.86
962.0,756.0,54871.41,2194.86
962.0,889.0,210980.92,8439.24
889.0,962.0,210980.92,8439.24
962.0,901.0,101215.95,4048.64
901.0,962.0,101215.95,4048.64
962.0,3492.0,74849.9,3368.25
3492.0,962.0,74849.9,3368.25
2984.0,794.0,61033.46,2441.34
794.0,2984.0,61033.46,2441.34
2984.0,2979.0,42204.58,1688.18
2979.0,2984.0,42204.58,1688.18
2984.0,2982.0,84076.72,3363.07
2982.0,2984.0,84076.72,3363.07
2984.0,3048.0,50867.72,2034.71
3048.0,2984.0,50867.72,2034.71
2984.0,2999.0,41418.67,1656.75
2999.0,2984.0,41418.67,1656.75
798.0,934.0,39048.51,1561.94
934.0,798.0,39048.51,1561.94
798.0,936.0,54250.18,2170.01
936.0,798.0,54250.18,2170.01
3024.0,2982.0,31104.12,1244.16
2982.0,3024.0,31104.12,1244.16
3024.0,3075.0,64676.32,2910.43
3075.0,3024.0,64676.32,2910.43
952.0,861.0,68310.99,2732.44
861.0,952.0,68310.99,2732.44
952.0,936.0,41356.57,1861.05
936.0,952.0,41356.57,1861.05
861.0,910.0,52851.72,2114.07
910.0,861.0,52851.72,2114.07
861.0,936.0,46253.42,1850.14
936.0,861.0,46253.42,1850.14
861.0,1013.0,63614.71,2544.59
1013.0,861.0,63614.71,2544.59
3085.0,3001.0,60011.47,2400.46
3001.0,3085.0,60011.47,2400.46
3085.0,3075.0,63283.93,2847.78
3075.0,3085.0,63283.93,2847.78
770.0,771.0,72831.83,2913.27
771.0,770.0,72831.83,2913.27
770.0,1039.0,92994.68,3719.79
1039.0,770.0,92994.68,3719.79
921.0,1027.0,12221.05,488.84
1027.0,921.0,12221.05,488.84
921.0,806.0,72879.27,3279.57
806.0,921.0,72879.27,3279.57
930.0,1038.0,49003.51,2205.16
1038.0,930.0,49003.51,2205.16
768.0,1026.0,72573.65,2902.95
1026.0,768.0,72573.65,2902.95
768.0,1038.0,52178.82,2348.05
1038.0,768.0,52178.82,2348.05
769.0,826.0,43599.95,1962.0
826.0,769.0,43599.95,1962.0
771.0,947.0,65227.11,2609.08
947.0,771.0,65227.11,2609.08
771.0,1039.0,54084.84,2433.82
1039.0,771.0,54084.84,2433.82
1039.0,841.0,61497.2,2767.37
841.0,1039.0,61497.2,2767.37
947.0,841.0,37498.44,1499.94
841.0,947.0,37498.44,1499.94
947.0,913.0,76371.55,3054.86
913.0,947.0,76371.55,3054.86
947.0,863.0,49255.35,2216.49
863.0,947.0,49255.35,2216.49
806.0,803.0,51643.98,2065.76
803.0,806.0,51643.98,2065.76
806.0,1027.0,108721.17,4348.85
1027.0,806.0,108721.17,4348.85
774.0,858.0,130288.16,5211.53
858.0,774.0,130288.16,5211.53
774.0,778.0,148628.02,5945.12
778.0,774.0,148628.02,5945.12
774.0,1028.0,75957.26,3038.29
1028.0,774.0,75957.26,3038.29
774.0,807.0,133897.17,5355.89
807.0,774.0,133897.17,5355.89
774.0,937.0,62759.92,2824.2
937.0,774.0,62759.92,2824.2
858.0,1043.0,87713.75,3508.55
1043.0,858.0,87713.75,3508.55
858.0,928.0,62681.76,2820.68
928.0,858.0,62681.76,2820.68
778.0,810.0,160563.22,6422.53
810.0,778.0,160563.22,6422.53
778.0,818.0,75239.16,3009.57
818.0,778.0,75239.16,3009.57
778.0,3295.0,72302.03,3253.59
3295.0,778.0,72302.03,3253.59
1028.0,867.0,57697.6,2307.9
867.0,1028.0,57697.6,2307.9
1028.0,3329.0,66856.11,3008.52
3329.0,1028.0,66856.11,3008.52
807.0,937.0,57580.63,2303.23
937.0,807.0,57580.63,2303.23
807.0,928.0,53434.37,2404.55
928.0,807.0,53434.37,2404.55
810.0,877.0,63210.64,2528.43
877.0,810.0,63210.64,2528.43
810.0,908.0,142491.51,5699.66
908.0,810.0,142491.51,5699.66
818.0,860.0,47436.3,1897.45
860.0,818.0,47436.3,1897.45
818.0,3225.0,98801.6,3952.06
3225.0,818.0,98801.6,3952.06
818.0,3236.0,80438.56,3217.54
3236.0,818.0,80438.56,3217.54
794.0,910.0,25727.05,1029.08
910.0,794.0,25727.05,1029.08
794.0,2979.0,77349.8,3480.74
2979.0,794.0,77349.8,3480.74
3525.0,3541.0,29076.89,1163.08
3541.0,3525.0,29076.89,1163.08
3525.0,3681.0,33945.58,1357.82
3681.0,3525.0,33945.58,1357.82
825.0,885.0,30047.26,1201.89
885.0,825.0,30047.26,1201.89
803.0,912.0,33917.69,1356.71
912.0,803.0,33917.69,1356.71
803.0,877.0,33290.81,1331.63
877.0,803.0,33290.81,1331.63
803.0,1043.0,43951.44,1977.81
1043.0,803.0,43951.44,1977.81
912.0,877.0,46679.31,2100.57
877.0,912.0,46679.31,2100.57
912.0,1044.0,30118.99,1355.35
1044.0,912.0,30118.99,1355.35
877.0,1043.0,57779.04,2311.16
1043.0,877.0,57779.04,2311.16
937.0,867.0,47782.46,1911.3
867.0,937.0,47782.46,1911.3
3515.0,3497.0,33267.06,1330.68
3497.0,3515.0,33267.06,1330.68
3515.0,3692.0,30691.73,1227.67
3692.0,3515.0,30691.73,1227.67
908.0,1023.0,35790.81,1431.63
1023.0,908.0,35790.81,1431.63
908.0,3341.0,46528.7,2093.79
3341.0,908.0,46528.7,2093.79
860.0,3295.0,44827.16,1793.09
3295.0,860.0,44827.16,1793.09
860.0,3314.0,128164.31,5126.57
3314.0,860.0,128164.31,5126.57
3225.0,3226.0,34398.64,1375.95
3226.0,3225.0,34398.64,1375.95
3225.0,3288.0,40978.85,1639.15
3288.0,3225.0,40978.85,1639.15
3236.0,3237.0,51290.57,2051.62
3237.0,3236.0,51290.57,2051.62
3236.0,3341.0,59559.35,2680.17
3341.0,3236.0,59559.35,2680.17
3236.0,3288.0,55191.05,2483.6
3288.0,3236.0,55191.05,2483.6
821.0,1013.0,24380.53,1097.12
1013.0,821.0,24380.53,1097.12
3623.0,3488.0,224037.87,8961.51
3488.0,3623.0,224037.87,8961.51
3623.0,3548.0,88824.76,3552.99
3548.0,3623.0,88824.76,3552.99
3623.0,3603.0,37525.54,1501.02
3603.0,3623.0,37525.54,1501.02
3548.0,3639.0,46113.62,1844.54
3639.0,3548.0,46113.62,1844.54
1003.0,1033.0,39159.9,1566.4
1033.0,1003.0,39159.9,1566.4
841.0,863.0,29790.26,1191.61
863.0,841.0,29790.26,1191.61
841.0,1044.0,112374.67,4494.99
1044.0,841.0,112374.67,4494.99
863.0,968.0,100040.04,4001.6
968.0,863.0,100040.04,4001.6
863.0,865.0,58588.67,2636.49
865.0,863.0,58588.67,2636.49
863.0,913.0,60962.32,2743.3
913.0,863.0,60962.32,2743.3
3295.0,3329.0,109254.93,4370.2
3329.0,3295.0,109254.93,4370.2
3295.0,3392.0,67055.64,3017.5
3392.0,3295.0,67055.64,3017.5
3314.0,3463.0,20863.39,834.54
3463.0,3314.0,20863.39,834.54
3314.0,3320.0,75203.51,3008.14
3320.0,3314.0,75203.51,3008.14
3314.0,3378.0,41294.83,1651.79
3378.0,3314.0,41294.83,1651.79
968.0,1023.0,74522.31,3353.5
1023.0,968.0,74522.31,3353.5
968.0,865.0,40346.32,1815.58
865.0,968.0,40346.32,1815.58
865.0,913.0,70992.9,2839.72
913.0,865.0,70992.9,2839.72
867.0,3270.0,48578.63,1943.15
3270.0,867.0,48578.63,1943.15
3270.0,3300.0,52638.01,2105.52
3300.0,3270.0,52638.01,2105.52
901.0,3692.0,32441.79,1297.67
3692.0,901.0,32441.79,1297.67
901.0,3659.0,79865.87,3194.63
3659.0,901.0,79865.87,3194.63
901.0,3684.0,75194.49,3383.75
3684.0,901.0,75194.49,3383.75
3692.0,3540.0,169477.59,6779.1
3540.0,3692.0,169477.59,6779.1
3659.0,3492.0,115708.73,4628.35
3492.0,3659.0,115708.73,4628.35
3659.0,3850.0,53207.65,2394.34
3850.0,3659.0,53207.65,2394.34
1023.0,3341.0,86929.85,3911.84
3341.0,1023.0,86929.85,3911.84
3300.0,3350.0,35962.85,1438.51
3350.0,3300.0,35962.85,1438.51
3300.0,3358.0,55477.03,2496.47
3358.0,3300.0,55477.03,2496.47
1045.0,1046.0,55875.12,2235.0
1046.0,1045.0,55875.12,2235.0
1045.0,1059.0,34873.16,1394.93
1059.0,1045.0,34873.16,1394.93
1045.0,1090.0,36713.95,1468.56
1090.0,1045.0,36713.95,1468.56
1045.0,1293.0,34038.29,1531.72
1293.0,1045.0,34038.29,1531.72
1046.0,1194.0,33750.6,1350.02
1194.0,1046.0,33750.6,1350.02
1046.0,1102.0,60308.2,2412.33
1102.0,1046.0,60308.2,2412.33
1046.0,1087.0,72694.0,2907.76
1087.0,1046.0,72694.0,2907.76
1046.0,1144.0,45464.54,1818.58
1144.0,1046.0,45464.54,1818.58
1046.0,1141.0,59253.8,2370.15
1141.0,1046.0,59253.8,2370.15
1059.0,1103.0,36173.56,1446.94
1103.0,1059.0,36173.56,1446.94
1059.0,1090.0,56073.67,2242.95
1090.0,1059.0,56073.67,2242.95
1059.0,1269.0,50697.48,2027.9
1269.0,1059.0,50697.48,2027.9
1059.0,1116.0,44842.41,2017.91
1116.0,1059.0,44842.41,2017.91
1090.0,1293.0,38928.2,1557.13
1293.0,1090.0,38928.2,1557.13
1090.0,1141.0,85599.78,3423.99
1141.0,1090.0,85599.78,3423.99
1194.0,1113.0,32943.54,1317.74
1113.0,1194.0,32943.54,1317.74
1194.0,1330.0,54690.99,2461.09
1330.0,1194.0,54690.99,2461.09
1102.0,1047.0,72127.58,2885.1
1047.0,1102.0,72127.58,2885.1
1102.0,1144.0,27909.27,1255.92
1144.0,1102.0,27909.27,1255.92
1144.0,1108.0,54447.04,2177.88
1108.0,1144.0,54447.04,2177.88
1144.0,1248.0,65732.95,2629.32
1248.0,1144.0,65732.95,2629.32
1047.0,1108.0,61990.0,2479.6
1108.0,1047.0,61990.0,2479.6
1047.0,1110.0,59986.25,2399.45
1110.0,1047.0,59986.25,2399.45
1047.0,1094.0,56259.49,2250.38
1094.0,1047.0,56259.49,2250.38
1047.0,1172.0,40979.56,1639.18
1172.0,1047.0,40979.56,1639.18
1047.0,1269.0,56196.52,2247.86
1269.0,1047.0,56196.52,2247.86
1047.0,1097.0,99414.9,3976.6
1097.0,1047.0,99414.9,3976.6
1108.0,1248.0,28527.71,1141.11
1248.0,1108.0,28527.71,1141.11
1108.0,1287.0,26923.47,1076.94
1287.0,1108.0,26923.47,1076.94
1108.0,1224.0,18061.74,722.47
1224.0,1108.0,18061.74,722.47
1108.0,1172.0,27016.79,1215.76
1172.0,1108.0,27016.79,1215.76
1110.0,1095.0,54298.96,2171.96
1095.0,1110.0,54298.96,2171.96
1110.0,1116.0,80193.97,3207.76
1116.0,1110.0,80193.97,3207.76
1110.0,1139.0,50355.89,2014.24
1139.0,1110.0,50355.89,2014.24
1110.0,1158.0,78912.44,3156.5
1158.0,1110.0,78912.44,3156.5
1110.0,1243.0,61577.89,2463.12
1243.0,1110.0,61577.89,2463.12
1110.0,1276.0,52222.65,2088.91
1276.0,1110.0,52222.65,2088.91
1110.0,1127.0,88078.77,3523.15
1127.0,1110.0,88078.77,3523.15
1094.0,1095.0,35149.34,1405.97
1095.0,1094.0,35149.34,1405.97
1094.0,1164.0,35341.81,1590.38
1164.0,1094.0,35341.81,1590.38
1172.0,1097.0,32981.57,1319.26
1097.0,1172.0,32981.57,1319.26
1269.0,1243.0,56492.3,2542.15
1243.0,1269.0,56492.3,2542.15
1097.0,1055.0,43729.66,1749.19
1055.0,1097.0,43729.66,1749.19
1097.0,1164.0,72354.25,2894.17
1164.0,1097.0,72354.25,2894.17
1097.0,1287.0,45083.34,1803.33
1287.0,1097.0,45083.34,1803.33
1049.0,1151.0,27226.33,1089.05
1151.0,1049.0,27226.33,1089.05
1049.0,1185.0,65050.03,2602.0
1185.0,1049.0,65050.03,2602.0
1151.0,1050.0,80665.39,3226.62
1050.0,1151.0,80665.39,3226.62
1151.0,1185.0,92333.69,3693.35
1185.0,1151.0,92333.69,3693.35
1151.0,3855.0,49907.77,2245.85
3855.0,1151.0,49907.77,2245.85
1050.0,1126.0,57951.16,2318.05
1126.0,1050.0,57951.16,2318.05
1050.0,1226.0,43938.59,1757.54
1226.0,1050.0,43938.59,1757.54
1050.0,1187.0,67553.56,2702.14
1187.0,1050.0,67553.56,2702.14
1050.0,1057.0,58482.52,2339.3
1057.0,1050.0,58482.52,2339.3
1050.0,1179.0,71369.34,2854.77
1179.0,1050.0,71369.34,2854.77
1050.0,1056.0,98721.02,3948.84
1056.0,1050.0,98721.02,3948.84
1050.0,3582.0,178813.99,7152.56
3582.0,1050.0,178813.99,7152.56
1126.0,1051.0,127851.99,5114.08
1051.0,1126.0,127851.99,5114.08
1126.0,1187.0,25715.87,1157.21
1187.0,1126.0,25715.87,1157.21
1226.0,3855.0,49600.39,1984.02
3855.0,1226.0,49600.39,1984.02
1187.0,1165.0,35328.88,1413.16
1165.0,1187.0,35328.88,1413.16
1057.0,1056.0,30087.03,1203.48
1056.0,1057.0,30087.03,1203.48
1057.0,1264.0,26563.56,1195.36
1264.0,1057.0,26563.56,1195.36
1179.0,1184.0,21419.98,856.8
1184.0,1179.0,21419.98,856.8
1179.0,1070.0,55394.13,2492.74
1070.0,1179.0,55394.13,2492.74
1051.0,1189.0,77639.76,3105.59
1189.0,1051.0,77639.76,3105.59
1051.0,1145.0,76936.84,3077.47
1145.0,1051.0,76936.84,3077.47
1051.0,1118.0,66285.17,2651.41
1118.0,1051.0,66285.17,2651.41
1051.0,1238.0,66928.68,2677.15
1238.0,1051.0,66928.68,2677.15
1051.0,1127.0,70527.05,2821.08
1127.0,1051.0,70527.05,2821.08
1051.0,1245.0,92324.07,3692.96
1245.0,1051.0,92324.07,3692.96
1051.0,1153.0,93459.75,3738.39
1153.0,1051.0,93459.75,3738.39
1051.0,1270.0,43340.41,1733.62
1270.0,1051.0,43340.41,1733.62
1051.0,1136.0,80170.79,3206.83
1136.0,1051.0,80170.79,3206.83
1051.0,1134.0,133796.95,5351.88
1134.0,1051.0,133796.95,5351.88
1051.0,1203.0,64935.11,2597.4
1203.0,1051.0,64935.11,2597.4
1056.0,1264.0,33799.85,1351.99
1264.0,1056.0,33799.85,1351.99
1056.0,1206.0,52527.03,2101.08
1206.0,1056.0,52527.03,2101.08
1056.0,1058.0,51852.85,2074.11
1058.0,1056.0,51852.85,2074.11
3582.0,1212.0,31224.66,1248.99
1212.0,3582.0,31224.66,1248.99
3582.0,3594.0,52260.6,2090.42
3594.0,3582.0,52260.6,2090.42
3582.0,3855.0,27070.85,1082.83
3855.0,3582.0,27070.85,1082.83
1189.0,1062.0,63373.65,2534.95
1062.0,1189.0,63373.65,2534.95
1189.0,1099.0,27007.03,1080.28
1099.0,1189.0,27007.03,1080.28
1189.0,1153.0,26590.1,1063.6
1153.0,1189.0,26590.1,1063.6
1189.0,1071.0,67111.57,3020.02
1071.0,1189.0,67111.57,3020.02
1111.0,1183.0,82009.34,3280.37
1183.0,1111.0,82009.34,3280.37
1111.0,1128.0,31250.65,1250.03
1128.0,1111.0,31250.65,1250.03
1111.0,1238.0,31178.56,1247.14
1238.0,1111.0,31178.56,1247.14
1111.0,1244.0,36240.36,1449.61
1244.0,1111.0,36240.36,1449.61
1111.0,1245.0,56810.86,2272.43
1245.0,1111.0,56810.86,2272.43
1111.0,1158.0,60727.1,2429.08
1158.0,1111.0,60727.1,2429.08
1145.0,1062.0,90165.28,3606.61
1062.0,1145.0,90165.28,3606.61
1145.0,1175.0,55775.57,2231.02
1175.0,1145.0,55775.57,2231.02
1145.0,1181.0,25880.5,1035.22
1181.0,1145.0,25880.5,1035.22
1145.0,1136.0,49347.32,2220.63
1136.0,1145.0,49347.32,2220.63
1118.0,1062.0,68705.59,2748.22
1062.0,1118.0,68705.59,2748.22
1118.0,1123.0,12221.9,488.88
1123.0,1118.0,12221.9,488.88
1238.0,1270.0,33239.91,1495.8
1270.0,1238.0,33239.91,1495.8
1127.0,1096.0,55479.65,2219.19
1096.0,1127.0,55479.65,2219.19
1127.0,1119.0,59691.77,2387.67
1119.0,1127.0,59691.77,2387.67
1127.0,1158.0,38630.95,1545.24
1158.0,1127.0,38630.95,1545.24
1127.0,1136.0,32522.76,1300.91
1136.0,1127.0,32522.76,1300.91
1127.0,1244.0,31727.48,1427.74
1244.0,1127.0,31727.48,1427.74
1245.0,1307.0,17611.8,704.47
1307.0,1245.0,17611.8,704.47
1153.0,1077.0,49743.57,1989.74
1077.0,1153.0,49743.57,1989.74
1153.0,1078.0,77941.92,3117.68
1078.0,1153.0,77941.92,3117.68
1270.0,1203.0,36115.74,1625.21
1203.0,1270.0,36115.74,1625.21
1136.0,1073.0,56035.3,2241.41
1073.0,1136.0,56035.3,2241.41
1136.0,1133.0,23028.16,921.13
1133.0,1136.0,23028.16,921.13
1136.0,1181.0,52921.09,2116.84
1181.0,1136.0,52921.09,2116.84
1136.0,1223.0,68819.34,2752.77
1223.0,1136.0,68819.34,2752.77
1136.0,1148.0,40073.58,1602.94
1148.0,1136.0,40073.58,1602.94
1134.0,1077.0,48540.67,1941.63
1077.0,1134.0,48540.67,1941.63
1134.0,1165.0,30668.41,1226.74
1165.0,1134.0,30668.41,1226.74
1203.0,1077.0,31533.5,1261.34
1077.0,1203.0,31533.5,1261.34
1052.0,1054.0,46951.36,1878.05
1054.0,1052.0,46951.36,1878.05
1052.0,1351.0,61924.61,2476.98
1351.0,1052.0,61924.61,2476.98
1052.0,1387.0,47870.39,1914.82
1387.0,1052.0,47870.39,1914.82
1052.0,1063.0,180353.27,7214.13
1063.0,1052.0,180353.27,7214.13
1052.0,1395.0,109773.08,4390.92
1395.0,1052.0,109773.08,4390.92
1052.0,1442.0,63811.89,2552.48
1442.0,1052.0,63811.89,2552.48
1054.0,1112.0,27510.92,1100.44
1112.0,1054.0,27510.92,1100.44
1351.0,1416.0,27269.9,1090.8
1416.0,1351.0,27269.9,1090.8
1351.0,1387.0,53925.68,2426.66
1387.0,1351.0,53925.68,2426.66
1387.0,1358.0,21202.01,848.08
1358.0,1387.0,21202.01,848.08
1063.0,1101.0,434640.01,17385.6
1101.0,1063.0,434640.01,17385.6
1063.0,1098.0,446294.77,17851.79
1098.0,1063.0,446294.77,17851.79
1063.0,1364.0,412169.59,16486.78
1364.0,1063.0,412169.59,16486.78
1063.0,1376.0,144089.96,5763.6
1376.0,1063.0,144089.96,5763.6
1063.0,1372.0,218397.3,8735.89
1372.0,1063.0,218397.3,8735.89
1063.0,1378.0,245826.7,9833.07
1378.0,1063.0,245826.7,9833.07
1063.0,1449.0,97277.25,3891.09
1449.0,1063.0,97277.25,3891.09
1063.0,1446.0,253161.34,10126.45
1446.0,1063.0,253161.34,10126.45
1063.0,1398.0,225011.12,9000.44
1398.0,1063.0,225011.12,9000.44
1063.0,1386.0,130239.42,5209.58
1386.0,1063.0,130239.42,5209.58
1063.0,1355.0,157229.93,6289.2
1355.0,1063.0,157229.93,6289.2
1063.0,1419.0,184478.06,7379.12
1419.0,1063.0,184478.06,7379.12
1063.0,1345.0,375014.37,15000.57
1345.0,1063.0,375014.37,15000.57
1063.0,1428.0,161533.19,6461.33
1428.0,1063.0,161533.19,6461.33
1063.0,1439.0,153839.63,6153.59
1439.0,1063.0,153839.63,6153.59
1063.0,1366.0,179083.38,7163.34
1366.0,1063.0,179083.38,7163.34
1063.0,1453.0,113849.59,4553.98
1453.0,1063.0,113849.59,4553.98
1063.0,1275.0,360935.09,14437.4
1275.0,1063.0,360935.09,14437.4
1063.0,1437.0,180782.08,7231.28
1437.0,1063.0,180782.08,7231.28
1063.0,1403.0,278575.19,11143.01
1403.0,1063.0,278575.19,11143.01
1063.0,1356.0,221355.78,8854.23
1356.0,1063.0,221355.78,8854.23
1063.0,1463.0,181591.18,7263.65
1463.0,1063.0,181591.18,7263.65
1063.0,1263.0,414052.89,16562.12
1263.0,1063.0,414052.89,16562.12
1063.0,1404.0,180090.79,7203.63
1404.0,1063.0,180090.79,7203.63
1063.0,1395.0,125123.6,5004.94
1395.0,1063.0,125123.6,5004.94
1395.0,1346.0,35390.21,1415.61
1346.0,1395.0,35390.21,1415.61
1395.0,1439.0,14788.15,591.53
1439.0,1395.0,14788.15,591.53
1442.0,1074.0,75332.75,3013.31
1074.0,1442.0,75332.75,3013.31
1442.0,1370.0,22105.51,994.75
1370.0,1442.0,22105.51,994.75
1142.0,1074.0,59322.33,2372.89
1074.0,1142.0,59322.33,2372.89
1142.0,1251.0,20791.67,935.63
1251.0,1142.0,20791.67,935.63
1215.0,1103.0,32052.04,1282.08
1103.0,1215.0,32052.04,1282.08
1215.0,1251.0,40039.71,1601.59
1251.0,1215.0,40039.71,1601.59
1112.0,1074.0,65993.18,2639.73
1074.0,1112.0,65993.18,2639.73
1112.0,1251.0,74145.96,2965.84
1251.0,1112.0,74145.96,2965.84
1055.0,1157.0,53058.52,2122.34
1157.0,1055.0,53058.52,2122.34
1055.0,1332.0,32161.94,1286.48
1332.0,1055.0,32161.94,1286.48
1055.0,1162.0,43971.27,1758.85
1162.0,1055.0,43971.27,1758.85
1055.0,1161.0,84241.62,3369.66
1161.0,1055.0,84241.62,3369.66
1055.0,1287.0,80618.57,3224.74
1287.0,1055.0,80618.57,3224.74
1055.0,1298.0,27023.07,1216.04
1298.0,1055.0,27023.07,1216.04
1157.0,1058.0,54834.91,2193.4
1058.0,1157.0,54834.91,2193.4
1332.0,1287.0,70137.81,3156.2
1287.0,1332.0,70137.81,3156.2
1332.0,1298.0,20925.45,941.65
1298.0,1332.0,20925.45,941.65
1162.0,1058.0,77033.2,3081.33
1058.0,1162.0,77033.2,3081.33
1162.0,1128.0,91114.18,3644.57
1128.0,1162.0,91114.18,3644.57
1161.0,1128.0,24380.42,975.22
1128.0,1161.0,24380.42,975.22
1287.0,1298.0,104942.33,4197.69
1298.0,1287.0,104942.33,4197.69
1264.0,1183.0,35680.7,1427.23
1183.0,1264.0,35680.7,1427.23
1264.0,1307.0,62141.3,2485.65
1307.0,1264.0,62141.3,2485.65
1206.0,1058.0,44771.1,1790.84
1058.0,1206.0,44771.1,1790.84
1103.0,1116.0,60748.48,2429.94
1116.0,1103.0,60748.48,2429.94
1103.0,1200.0,74787.96,2991.52
1200.0,1103.0,74787.96,2991.52
1103.0,1105.0,82444.75,3297.79
1105.0,1103.0,82444.75,3297.79
1062.0,1123.0,26440.56,1057.62
1123.0,1062.0,26440.56,1057.62
1062.0,1124.0,45110.4,1804.42
1124.0,1062.0,45110.4,1804.42
1062.0,1071.0,111359.72,4454.39
1071.0,1062.0,111359.72,4454.39
1062.0,1328.0,72592.45,2903.7
1328.0,1062.0,72592.45,2903.7
1062.0,1099.0,52775.75,2111.03
1099.0,1062.0,52775.75,2111.03
